customer_id,transaction_id,transaction_amount,payment_method,payment_status,failure_reason,attempt_number,previous_successful_payments,previous_failed_payments,customer_tenure_days,recovery_attempted,recovery_action,recovered,recovered_amount
CUST_04875,TXN_000325,12.8,netbanking,failed,network_error,2,4,1,849,True,update_payment_method,False,0.0
CUST_01151,TXN_000326,8.84,upi,success,,1,6,1,1166,False,,False,0.0
CUST_01183,TXN_000327,27.44,card,success,,2,4,2,11,False,,False,0.0
CUST_00188,TXN_000328,10.22,wallet,success,,3,9,3,1021,False,,False,0.0
CUST_00707,TXN_000329,14.87,card,success,,2,6,3,1053,False,,False,0.0
CUST_02774,TXN_000330,24.16,upi,failed,network_error,3,7,3,216,True,offer_support,True,24.16
CUST_02734,TXN_000331,11.37,upi,failed,expired_card,3,7,2,800,False,,False,0.0
CUST_01855,TXN_000332,44.87,card,success,,1,14,0,269,False,,False,0.0
CUST_01550,TXN_000333,59.87,card,success,,3,13,0,1104,False,,False,0.0
CUST_04149,TXN_000334,21.34,upi,success,,2,7,0,670,False,,False,0.0
CUST_02300,TXN_000335,23.34,card,success,,2,11,1,332,False,,False,0.0
CUST_04041,TXN_000336,50.9,netbanking,success,,1,4,1,592,False,,False,0.0
CUST_04816,TXN_000337,18.71,upi,failed,insufficient_funds,1,10,2,1343,True,offer_support,False,0.0
CUST_01586,TXN_000338,17.7,card,success,,2,8,1,816,False,,False,0.0
CUST_01014,TXN_000339,86.25,card,failed,authentication_failed,3,8,2,588,False,,False,0.0
CUST_04764,TXN_000340,67.18,card,success,,3,12,2,873,False,,False,0.0
CUST_03174,TXN_000341,53.58,netbanking,success,,2,13,1,743,False,,False,0.0
CUST_01455,TXN_000342,69.44,upi,failed,authentication_failed,1,9,2,526,False,,False,0.0
CUST_03109,TXN_000343,6.81,card,success,,2,13,1,747,False,,False,0.0
CUST_02575,TXN_000344,97.81,upi,success,,1,6,1,532,False,,False,0.0
CUST_04527,TXN_000345,45.32,upi,success,,3,8,3,818,False,,False,0.0
CUST_01280,TXN_000346,74.34,upi,success,,3,7,0,1436,False,,False,0.0
CUST_04956,TXN_000347,45.14,card,success,,3,4,1,1164,False,,False,0.0
CUST_04680,TXN_000348,34.44,card,success,,1,9,2,552,False,,False,0.0
CUST_00904,TXN_000349,26.57,card,failed,card_declined,2,9,2,617,True,retry_payment,False,0.0
CUST_00823,TXN_000350,44.42,upi,success,,1,11,0,1297,False,,False,0.0
CUST_02666,TXN_000351,25.81,upi,success,,1,13,2,279,False,,False,0.0
CUST_00225,TXN_000352,66.31,card,success,,2,4,1,930,False,,False,0.0
CUST_01494,TXN_000353,9.31,card,success,,2,9,2,680,False,,False,0.0
CUST_02176,TXN_000354,21.47,upi,success,,3,3,2,836,False,,False,0.0
CUST_04846,TXN_000355,170.01,card,success,,1,13,2,1439,False,,False,0.0
CUST_04961,TXN_000356,20.07,upi,success,,3,6,3,814,False,,False,0.0
CUST_00758,TXN_000357,27.36,card,success,,3,15,2,354,False,,False,0.0
CUST_04458,TXN_000358,16.35,card,success,,3,10,2,263,False,,False,0.0
CUST_00455,TXN_000359,43.32,upi,failed,authentication_failed,1,6,1,615,True,offer_support,False,0.0
CUST_03743,TXN_000360,18.37,card,failed,insufficient_funds,2,7,2,821,False,,False,0.0
CUST_04228,TXN_000361,28.55,upi,success,,2,15,1,1393,False,,False,0.0
CUST_04454,TXN_000362,65.31,card,success,,3,11,3,1316,False,,False,0.0
CUST_01117,TXN_000363,18.93,card,success,,3,5,1,1247,False,,False,0.0
CUST_04467,TXN_000364,62.23,upi,failed,card_declined,2,9,2,917,True,update_payment_method,True,62.23
CUST_00580,TXN_000365,63.93,card,success,,3,8,1,1459,False,,False,0.0
CUST_02594,TXN_000366,77.01,upi,failed,card_declined,2,9,0,935,True,offer_support,False,0.0
CUST_02348,TXN_000367,37.06,netbanking,failed,network_error,1,9,1,1019,True,update_payment_method,True,37.06
CUST_01580,TXN_000368,442.75,wallet,success,,1,11,1,207,False,,False,0.0
CUST_00111,TXN_000369,76.99,card,failed,card_declined,2,10,0,407,True,retry_payment,True,76.99
CUST_03860,TXN_000370,42.94,card,success,,1,4,0,1153,False,,False,0.0
CUST_01678,TXN_000371,16.43,card,success,,1,4,2,1022,False,,False,0.0
CUST_03308,TXN_000372,30.64,netbanking,success,,2,12,0,82,False,,False,0.0
CUST_02051,TXN_000373,103.65,card,success,,1,12,1,1370,False,,False,0.0
CUST_01868,TXN_000374,130.01,card,success,,3,9,0,1163,False,,False,0.0
CUST_04431,TXN_000375,108.06,upi,success,,1,6,4,177,False,,False,0.0
CUST_00473,TXN_000376,62.06,card,success,,2,12,3,173,False,,False,0.0
CUST_03683,TXN_000377,12.13,upi,success,,3,11,0,176,False,,False,0.0
CUST_03734,TXN_000378,48.9,upi,success,,3,10,2,1006,False,,False,0.0
CUST_01900,TXN_000379,12.27,upi,success,,3,7,4,1189,False,,False,0.0
CUST_01313,TXN_000380,10.07,upi,success,,1,6,0,337,False,,False,0.0
CUST_00027,TXN_000381,40.1,card,success,,2,3,3,1482,False,,False,0.0
CUST_04684,TXN_000382,50.33,upi,success,,1,9,1,1304,False,,False,0.0
CUST_04738,TXN_000383,68.22,upi,failed,insufficient_funds,1,11,1,304,True,retry_payment,True,68.22
CUST_01205,TXN_000384,49.29,card,success,,3,8,7,480,False,,False,0.0
CUST_00160,TXN_000385,50.67,netbanking,success,,1,5,1,1396,False,,False,0.0
CUST_00614,TXN_000386,15.06,netbanking,success,,1,6,0,1346,False,,False,0.0
CUST_00339,TXN_000387,30.45,wallet,failed,network_error,1,9,1,212,False,,False,0.0
CUST_04155,TXN_000388,9.92,upi,success,,2,6,1,73,False,,False,0.0
CUST_04459,TXN_000389,6.67,card,success,,3,5,3,1388,False,,False,0.0
CUST_00767,TXN_000390,59.89,card,success,,1,9,2,377,False,,False,0.0
CUST_03733,TXN_000391,18.13,card,success,,1,2,0,594,False,,False,0.0
CUST_00897,TXN_000392,66.55,card,success,,3,10,1,199,False,,False,0.0
CUST_01836,TXN_000393,80.37,card,success,,1,9,1,1198,False,,False,0.0
CUST_02997,TXN_000394,20.18,card,success,,1,8,1,1210,False,,False,0.0
CUST_03599,TXN_000395,53.1,card,success,,1,12,1,23,False,,False,0.0
CUST_04372,TXN_000396,19.51,netbanking,success,,3,6,2,263,False,,False,0.0
CUST_00224,TXN_000397,7.56,card,success,,3,8,3,1454,False,,False,0.0
CUST_00982,TXN_000398,36.55,upi,success,,1,12,2,98,False,,False,0.0
CUST_01403,TXN_000399,22.72,netbanking,success,,1,8,1,1377,False,,False,0.0
CUST_01552,TXN_000400,23.29,upi,success,,1,9,2,483,False,,False,0.0
CUST_04990,TXN_000401,160.82,card,success,,2,9,1,447,False,,False,0.0
CUST_03887,TXN_000402,9.77,upi,success,,3,4,0,467,False,,False,0.0
CUST_01602,TXN_000403,44.98,netbanking,success,,3,4,1,222,False,,False,0.0
CUST_04859,TXN_000404,14.94,netbanking,success,,2,7,0,1168,False,,False,0.0
CUST_02497,TXN_000405,68.48,card,success,,3,12,1,338,False,,False,0.0
CUST_02504,TXN_000406,42.05,card,success,,1,11,3,96,False,,False,0.0
CUST_02169,TXN_000407,44.86,upi,success,,3,7,1,191,False,,False,0.0
CUST_00720,TXN_000408,15.55,card,success,,2,9,1,1246,False,,False,0.0
CUST_04671,TXN_000409,17.95,netbanking,success,,3,5,4,1408,False,,False,0.0
CUST_00070,TXN_000410,69.53,upi,success,,1,10,2,212,False,,False,0.0
CUST_00872,TXN_000411,136.54,netbanking,success,,3,6,2,1187,False,,False,0.0
CUST_01149,TXN_000412,48.63,wallet,success,,1,11,1,453,False,,False,0.0
CUST_01397,TXN_000413,16.15,upi,success,,3,3,0,443,False,,False,0.0
CUST_00659,TXN_000414,43.43,wallet,success,,1,5,0,1133,False,,False,0.0
CUST_00090,TXN_000415,230.9,upi,success,,1,5,0,466,False,,False,0.0
CUST_03388,TXN_000416,35.94,card,failed,expired_card,2,7,3,1087,True,send_reminder,True,35.94
CUST_04846,TXN_000417,106.64,netbanking,success,,2,11,3,976,False,,False,0.0
CUST_00610,TXN_000418,18.32,upi,success,,1,4,2,1262,False,,False,0.0
CUST_01483,TXN_000419,32.02,wallet,success,,1,9,2,1296,False,,False,0.0
CUST_02532,TXN_000420,54.36,card,success,,3,2,1,449,False,,False,0.0
CUST_04637,TXN_000421,45.51,card,success,,1,8,2,64,False,,False,0.0
CUST_03471,TXN_000422,17.94,netbanking,success,,3,6,0,1403,False,,False,0.0
CUST_03831,TXN_000423,17.33,card,failed,expired_card,1,8,4,515,True,retry_payment,False,0.0
CUST_02906,TXN_000424,73.01,upi,success,,1,4,0,736,False,,False,0.0
CUST_02085,TXN_000425,85.9,upi,failed,insufficient_funds,1,5,0,1421,False,,False,0.0
CUST_00999,TXN_000426,111.02,card,success,,2,5,0,138,False,,False,0.0
CUST_04321,TXN_000427,140.21,card,success,,2,12,1,691,False,,False,0.0
CUST_04020,TXN_000428,36.88,netbanking,failed,insufficient_funds,2,4,1,217,True,offer_support,False,0.0
CUST_00126,TXN_000429,25.82,card,success,,3,5,0,740,False,,False,0.0
CUST_03577,TXN_000430,97.59,upi,success,,2,8,0,215,False,,False,0.0
CUST_00422,TXN_000431,58.58,upi,success,,1,7,0,510,False,,False,0.0
CUST_03695,TXN_000432,15.09,upi,success,,2,9,2,718,False,,False,0.0
CUST_04129,TXN_000433,14.48,card,success,,1,12,2,1327,False,,False,0.0
CUST_00656,TXN_000434,49.08,card,success,,2,9,2,718,False,,False,0.0
CUST_02169,TXN_000435,28.74,netbanking,success,,2,9,5,834,False,,False,0.0
CUST_00619,TXN_000436,32.42,card,success,,1,5,1,840,False,,False,0.0
CUST_02836,TXN_000437,78.1,card,success,,3,14,1,1454,False,,False,0.0
CUST_04637,TXN_000438,60.78,wallet,failed,card_declined,2,9,2,330,False,,False,0.0
CUST_00405,TXN_000439,95.96,card,success,,1,10,1,318,False,,False,0.0
CUST_01988,TXN_000440,7.06,card,success,,1,2,1,557,False,,False,0.0
CUST_04865,TXN_000441,40.56,wallet,failed,network_error,1,12,1,115,False,,False,0.0
CUST_01505,TXN_000442,57.73,card,success,,3,5,1,505,False,,False,0.0
CUST_00661,TXN_000443,9.76,card,success,,1,6,2,77,False,,False,0.0
CUST_02443,TXN_000444,19.61,card,success,,2,4,2,863,False,,False,0.0
CUST_02542,TXN_000445,16.91,netbanking,failed,insufficient_funds,2,9,3,348,True,send_reminder,False,0.0
CUST_03314,TXN_000446,33.7,netbanking,success,,2,5,1,981,False,,False,0.0
CUST_01569,TXN_000447,121.79,netbanking,success,,2,6,2,37,False,,False,0.0
CUST_04778,TXN_000448,167.01,wallet,failed,insufficient_funds,2,6,0,169,True,retry_payment,False,0.0
CUST_02605,TXN_000449,17.26,card,success,,3,7,0,916,False,,False,0.0
CUST_01432,TXN_000450,50.46,upi,success,,1,7,0,1174,False,,False,0.0
CUST_04801,TXN_000451,51.78,card,success,,2,6,1,373,False,,False,0.0
CUST_04624,TXN_000452,45.15,wallet,success,,1,8,2,537,False,,False,0.0
CUST_02496,TXN_000453,45.57,wallet,success,,1,8,2,829,False,,False,0.0
CUST_00125,TXN_000454,42.22,card,success,,1,10,1,460,False,,False,0.0
CUST_02985,TXN_000455,127.75,netbanking,success,,3,6,3,1420,False,,False,0.0
CUST_02776,TXN_000456,80.0,upi,success,,3,8,0,687,False,,False,0.0
CUST_00741,TXN_000457,14.18,card,failed,insufficient_funds,1,9,1,964,False,,False,0.0
CUST_03170,TXN_000458,62.59,upi,success,,2,4,2,77,False,,False,0.0
CUST_04204,TXN_000459,67.62,wallet,success,,3,7,1,105,False,,False,0.0
CUST_00530,TXN_000460,42.61,card,success,,1,12,4,253,False,,False,0.0
CUST_03616,TXN_000461,81.87,card,success,,2,11,1,1126,False,,False,0.0
CUST_00702,TXN_000462,38.49,wallet,failed,insufficient_funds,2,17,3,915,True,offer_support,False,0.0
CUST_03744,TXN_000463,38.88,card,success,,3,9,0,609,False,,False,0.0
CUST_02096,TXN_000464,36.49,card,success,,2,6,1,1311,False,,False,0.0
CUST_00033,TXN_000465,6.59,upi,success,,3,6,0,24,False,,False,0.0
CUST_04831,TXN_000466,31.05,upi,success,,2,5,1,592,False,,False,0.0
CUST_00830,TXN_000467,19.4,card,success,,1,8,1,768,False,,False,0.0
CUST_02980,TXN_000468,12.82,card,success,,2,10,2,324,False,,False,0.0
CUST_00908,TXN_000469,104.29,netbanking,success,,3,11,4,1005,False,,False,0.0
CUST_04665,TXN_000470,49.57,upi,success,,3,10,2,1261,False,,False,0.0
CUST_03691,TXN_000471,32.33,upi,success,,1,9,0,1432,False,,False,0.0
CUST_04022,TXN_000472,21.08,netbanking,success,,2,10,2,429,False,,False,0.0
CUST_02160,TXN_000473,41.97,card,success,,1,4,1,457,False,,False,0.0
CUST_02337,TXN_000474,73.2,netbanking,success,,2,7,1,218,False,,False,0.0
CUST_03171,TXN_000475,17.09,netbanking,success,,3,9,3,911,False,,False,0.0
CUST_03924,TXN_000476,32.99,wallet,success,,3,7,3,1085,False,,False,0.0
CUST_04235,TXN_000477,66.32,card,success,,2,10,1,1144,False,,False,0.0
CUST_00090,TXN_000478,7.04,card,success,,3,7,0,242,False,,False,0.0
CUST_03318,TXN_000479,31.62,upi,success,,2,7,2,1118,False,,False,0.0
CUST_00546,TXN_000480,23.49,wallet,success,,2,13,1,808,False,,False,0.0
CUST_01440,TXN_000481,29.75,wallet,success,,1,12,2,665,False,,False,0.0
CUST_04147,TXN_000482,22.17,card,success,,1,8,2,140,False,,False,0.0
CUST_01253,TXN_000483,36.97,upi,success,,2,10,0,504,False,,False,0.0
CUST_03984,TXN_000484,154.3,card,success,,1,8,3,284,False,,False,0.0
CUST_02315,TXN_000485,25.56,upi,success,,1,7,2,1102,False,,False,0.0
CUST_01163,TXN_000486,41.82,netbanking,success,,1,12,2,931,False,,False,0.0
CUST_01671,TXN_000487,163.33,netbanking,failed,network_error,2,9,0,595,True,send_reminder,False,0.0
CUST_02654,TXN_000488,21.33,card,success,,3,13,2,282,False,,False,0.0
CUST_03825,TXN_000489,141.42,wallet,success,,3,7,2,165,False,,False,0.0
CUST_03030,TXN_000490,33.26,card,success,,2,7,5,151,False,,False,0.0
CUST_04666,TXN_000491,137.76,upi,success,,3,10,3,836,False,,False,0.0
CUST_04338,TXN_000492,60.35,upi,success,,1,9,2,335,False,,False,0.0
CUST_03767,TXN_000493,42.34,upi,success,,2,7,4,381,False,,False,0.0
CUST_03015,TXN_000494,31.42,netbanking,success,,1,5,3,1499,False,,False,0.0
CUST_01449,TXN_000495,20.1,upi,success,,1,10,1,1108,False,,False,0.0
CUST_02063,TXN_000496,35.19,card,success,,2,16,0,1017,False,,False,0.0
CUST_00595,TXN_000497,67.89,card,success,,1,7,1,649,False,,False,0.0
CUST_01871,TXN_000498,32.77,upi,success,,2,12,0,58,False,,False,0.0
CUST_04632,TXN_000499,25.71,upi,failed,card_declined,3,4,1,733,True,send_reminder,False,0.0
CUST_02129,TXN_000500,27.1,upi,success,,3,6,0,1186,False,,False,0.0
CUST_00569,TXN_000501,73.26,card,success,,2,8,0,636,False,,False,0.0
CUST_03260,TXN_000502,88.25,card,success,,3,7,1,1117,False,,False,0.0
CUST_04813,TXN_000503,19.42,netbanking,success,,3,10,3,1140,False,,False,0.0
CUST_04337,TXN_000504,19.4,upi,success,,1,9,2,1006,False,,False,0.0
CUST_01371,TXN_000505,44.86,upi,success,,2,6,1,542,False,,False,0.0
CUST_02270,TXN_000506,112.4,upi,success,,3,5,0,624,False,,False,0.0
CUST_02655,TXN_000507,82.83,card,success,,2,9,1,675,False,,False,0.0
CUST_01239,TXN_000508,12.16,card,success,,2,6,3,1060,False,,False,0.0
CUST_01344,TXN_000509,26.81,card,failed,expired_card,2,13,3,278,True,send_reminder,True,26.81
CUST_01184,TXN_000510,15.73,upi,success,,2,8,1,682,False,,False,0.0
CUST_04972,TXN_000511,26.74,card,failed,authentication_failed,2,6,1,1135,True,update_payment_method,True,26.74
CUST_03730,TXN_000512,119.53,card,success,,2,8,2,346,False,,False,0.0
CUST_04204,TXN_000513,10.61,wallet,success,,3,5,3,1397,False,,False,0.0
CUST_04083,TXN_000514,9.07,card,success,,3,8,2,1280,False,,False,0.0
CUST_04795,TXN_000515,17.07,upi,success,,2,8,1,1206,False,,False,0.0
CUST_00527,TXN_000516,41.67,card,success,,1,14,1,966,False,,False,0.0
CUST_04408,TXN_000517,54.41,card,success,,2,7,1,194,False,,False,0.0
CUST_00333,TXN_000518,46.99,card,success,,1,5,2,131,False,,False,0.0
CUST_02377,TXN_000519,84.82,netbanking,success,,1,5,1,1128,False,,False,0.0
CUST_02972,TXN_000520,8.08,upi,failed,authentication_failed,1,8,1,975,False,,False,0.0
CUST_01789,TXN_000521,85.68,upi,success,,1,5,1,639,False,,False,0.0
CUST_00731,TXN_000522,25.8,wallet,success,,3,8,2,144,False,,False,0.0
CUST_00962,TXN_000523,59.45,card,success,,2,6,1,333,False,,False,0.0
CUST_04123,TXN_000524,11.49,upi,success,,3,5,3,1101,False,,False,0.0
CUST_01594,TXN_000525,33.25,card,success,,3,5,1,4,False,,False,0.0
CUST_01552,TXN_000526,40.01,upi,success,,1,6,1,1138,False,,False,0.0
CUST_04616,TXN_000527,83.48,netbanking,success,,1,13,2,1338,False,,False,0.0
CUST_00720,TXN_000528,9.32,card,success,,1,8,3,922,False,,False,0.0
CUST_04576,TXN_000529,33.94,wallet,success,,1,12,1,511,False,,False,0.0
CUST_04604,TXN_000530,13.9,upi,failed,authentication_failed,1,10,1,215,False,,False,0.0
CUST_02993,TXN_000531,49.62,card,failed,network_error,2,9,2,738,True,send_reminder,True,49.62
CUST_00828,TXN_000532,61.67,card,success,,3,11,2,1267,False,,False,0.0
CUST_00780,TXN_000533,92.73,upi,success,,1,3,0,460,False,,False,0.0
CUST_01424,TXN_000534,21.58,upi,success,,2,5,1,493,False,,False,0.0
CUST_02887,TXN_000535,69.53,card,failed,expired_card,1,1,2,1126,False,,False,0.0
CUST_00768,TXN_000536,98.37,upi,success,,3,8,2,15,False,,False,0.0
CUST_02278,TXN_000537,8.89,card,success,,3,10,1,275,False,,False,0.0
CUST_00578,TXN_000538,54.05,wallet,failed,insufficient_funds,3,9,1,1346,True,send_reminder,False,0.0
CUST_02701,TXN_000539,71.29,card,success,,2,9,1,418,False,,False,0.0
CUST_00106,TXN_000540,26.92,upi,success,,3,8,3,864,False,,False,0.0
CUST_03545,TXN_000541,12.57,netbanking,success,,1,11,0,997,False,,False,0.0
CUST_00277,TXN_000542,70.41,upi,success,,2,14,2,1024,False,,False,0.0
CUST_00974,TXN_000543,12.68,netbanking,success,,1,9,1,725,False,,False,0.0
CUST_00874,TXN_000544,28.71,wallet,success,,3,8,1,978,False,,False,0.0
CUST_04155,TXN_000545,32.07,card,success,,1,3,2,528,False,,False,0.0
CUST_00267,TXN_000546,58.7,card,failed,network_error,2,6,1,1206,True,retry_payment,True,58.7
CUST_02146,TXN_000547,20.06,upi,success,,1,5,0,326,False,,False,0.0
CUST_02956,TXN_000548,19.15,card,success,,3,4,1,557,False,,False,0.0
CUST_02580,TXN_000549,35.84,upi,failed,expired_card,2,8,2,1441,True,retry_payment,True,35.84
CUST_03403,TXN_000550,74.08,card,success,,2,10,0,1324,False,,False,0.0
CUST_04015,TXN_000551,206.43,wallet,success,,3,9,1,92,False,,False,0.0
CUST_01968,TXN_000552,9.91,upi,failed,network_error,3,7,1,1403,True,retry_payment,True,9.91
CUST_04141,TXN_000553,42.62,upi,success,,2,8,0,279,False,,False,0.0
CUST_01590,TXN_000554,13.88,card,failed,card_declined,2,11,1,173,True,send_reminder,True,13.88
CUST_04922,TXN_000555,74.82,wallet,failed,card_declined,1,13,0,1028,True,update_payment_method,True,74.82
CUST_02523,TXN_000556,15.63,upi,success,,3,9,2,1312,False,,False,0.0
CUST_03680,TXN_000557,19.3,netbanking,success,,3,7,2,443,False,,False,0.0
CUST_04375,TXN_000558,20.67,netbanking,success,,2,5,3,235,False,,False,0.0
CUST_03963,TXN_000559,31.16,card,success,,2,6,0,957,False,,False,0.0
CUST_04255,TXN_000560,42.89,card,success,,3,8,3,709,False,,False,0.0
CUST_02683,TXN_000561,48.76,card,success,,1,10,1,1064,False,,False,0.0
CUST_00218,TXN_000562,32.96,upi,success,,1,11,0,1349,False,,False,0.0
CUST_02465,TXN_000563,11.43,upi,success,,1,6,1,1165,False,,False,0.0
CUST_00908,TXN_000564,59.28,card,success,,2,8,1,1167,False,,False,0.0
CUST_04445,TXN_000565,31.74,wallet,success,,3,9,0,291,False,,False,0.0
CUST_01184,TXN_000566,83.88,card,success,,1,6,3,1068,False,,False,0.0
CUST_01141,TXN_000567,18.8,netbanking,success,,3,5,2,436,False,,False,0.0
CUST_01247,TXN_000568,9.19,upi,success,,3,8,1,429,False,,False,0.0
CUST_03213,TXN_000569,32.23,card,success,,3,9,1,92,False,,False,0.0
CUST_02856,TXN_000570,93.39,card,success,,3,12,1,758,False,,False,0.0
CUST_04744,TXN_000571,37.67,upi,success,,2,10,3,1470,False,,False,0.0
CUST_02081,TXN_000572,28.23,netbanking,success,,2,11,2,261,False,,False,0.0
CUST_01412,TXN_000573,16.51,card,success,,2,5,1,263,False,,False,0.0
CUST_00247,TXN_000574,135.13,upi,success,,2,4,2,1491,False,,False,0.0
CUST_00036,TXN_000575,14.53,upi,failed,insufficient_funds,3,12,0,1048,False,,False,0.0
CUST_01868,TXN_000576,18.54,card,success,,3,6,0,105,False,,False,0.0
CUST_04629,TXN_000577,52.25,upi,success,,3,9,1,1129,False,,False,0.0
CUST_02619,TXN_000578,7.5,card,success,,2,10,0,1167,False,,False,0.0
CUST_04467,TXN_000579,91.81,netbanking,success,,2,12,3,880,False,,False,0.0
CUST_00509,TXN_000580,54.56,upi,failed,network_error,1,3,1,365,False,,False,0.0
CUST_00467,TXN_000581,67.99,card,success,,2,13,0,1136,False,,False,0.0
CUST_04167,TXN_000582,51.75,netbanking,failed,network_error,3,13,1,863,False,,False,0.0
CUST_00534,TXN_000583,29.11,card,success,,3,4,0,106,False,,False,0.0
CUST_00260,TXN_000584,14.15,wallet,success,,2,5,0,1173,False,,False,0.0
CUST_02021,TXN_000585,29.6,upi,success,,2,7,2,1122,False,,False,0.0
CUST_04624,TXN_000586,15.18,card,success,,1,10,1,200,False,,False,0.0
CUST_03447,TXN_000587,48.86,upi,success,,2,9,2,352,False,,False,0.0
CUST_00496,TXN_000588,63.14,card,success,,2,11,0,804,False,,False,0.0
CUST_04185,TXN_000589,107.93,netbanking,success,,1,0,6,663,False,,False,0.0
CUST_04218,TXN_000590,44.59,wallet,success,,1,3,1,1310,False,,False,0.0
CUST_04003,TXN_000591,69.38,upi,success,,2,10,2,955,False,,False,0.0
CUST_04513,TXN_000592,26.11,upi,success,,3,7,1,463,False,,False,0.0
CUST_01200,TXN_000593,22.59,upi,success,,3,2,1,1361,False,,False,0.0
CUST_04897,TXN_000594,48.37,card,success,,2,7,2,395,False,,False,0.0
CUST_01604,TXN_000595,24.31,card,success,,1,8,2,1010,False,,False,0.0
CUST_04010,TXN_000596,41.07,wallet,failed,network_error,2,4,2,804,True,retry_payment,False,0.0
CUST_02897,TXN_000597,14.17,card,success,,1,5,3,337,False,,False,0.0
CUST_03897,TXN_000598,16.36,card,success,,1,5,2,1373,False,,False,0.0
CUST_03139,TXN_000599,55.05,card,success,,2,7,0,1381,False,,False,0.0
CUST_03212,TXN_000600,67.31,wallet,failed,expired_card,3,3,1,213,False,,False,0.0
CUST_03081,TXN_000601,15.05,wallet,failed,expired_card,1,5,3,272,True,send_reminder,False,0.0
CUST_03895,TXN_000602,56.63,card,success,,3,9,2,775,False,,False,0.0
CUST_03695,TXN_000603,21.62,card,success,,2,7,1,137,False,,False,0.0
CUST_00673,TXN_000604,33.56,netbanking,success,,3,13,1,70,False,,False,0.0
CUST_04130,TXN_000605,102.88,card,success,,2,7,2,569,False,,False,0.0
CUST_02680,TXN_000606,63.18,wallet,success,,2,12,2,33,False,,False,0.0
CUST_01616,TXN_000607,62.6,wallet,success,,2,12,3,1318,False,,False,0.0
